postID,userID,activityID,page,user_activity_timestamp,recommendationID,nearPlaceID,placeID,eventID,engagementType,engagement_timestamp
189,user4,Post Creation,Profile Page,2024-05-14T18:50:00.000+02:00,rec38,,,event127,Like,2024-05-27T10:21:36.000+02:00
388,user4,Post Creation,Profile Page,2024-05-14T18:50:00.000+02:00,rec91,np169,place96,,,
387,user4,Post Creation,Profile Page,2024-05-14T18:50:00.000+02:00,rec1,,,,,
390,user4,Post Creation,Profile Page,2024-05-14T18:50:00.000+02:00,rec54,np222,place161,,,
303,user4,Post Creation,Profile Page,2024-05-14T18:50:00.000+02:00,rec75,np361,place51,,,
303,user4,Post Creation,Profile Page,2024-05-14T18:50:00.000+02:00,rec75,np393,place110,,,
286,user4,Post Creation,Profile Page,2024-05-14T18:50:00.000+02:00,rec2,np214,place196,,,
377,user4,Post Creation,Profile Page,2024-05-14T18:50:00.000+02:00,rec65,np69,place133,,,
232,user4,Post Creation,Profile Page,2024-05-14T18:50:00.000+02:00,rec58,np14,place124,,,
232,user4,Post Creation,Profile Page,2024-05-14T18:50:00.000+02:00,rec58,np56,place44,,,
232,user4,Post Creation,Profile Page,2024-05-14T18:50:00.000+02:00,rec58,np147,place183,,,
232,user4,Post Creation,Profile Page,2024-05-14T18:50:00.000+02:00,rec58,np110,place166,,,
145,user4,Post Creation,Profile Page,2024-05-14T18:50:00.000+02:00,rec47,np172,place92,,,
396,user4,Post Creation,Profile Page,2024-05-14T18:50:00.000+02:00,rec27,np346,place145,,,
396,user4,Post Creation,Profile Page,2024-05-14T18:50:00.000+02:00,rec27,np55,place22,,,
391,user4,Post Creation,Profile Page,2024-05-14T18:50:00.000+02:00,rec33,np250,place50,,,
391,user4,Post Creation,Profile Page,2024-05-14T18:50:00.000+02:00,rec33,np364,place181,,,
391,user4,Post Creation,Profile Page,2024-05-14T18:50:00.000+02:00,rec33,np356,place134,,,
391,user4,Post Creation,Profile Page,2024-05-14T18:50:00.000+02:00,rec33,np380,place176,,,
391,user4,Post Creation,Profile Page,2024-05-14T18:50:00.000+02:00,rec33,np249,place162,,,
435,user4,Post Creation,Profile Page,2024-05-14T18:50:00.000+02:00,rec34,np8,place65,,,
435,user4,Post Creation,Profile Page,2024-05-14T18:50:00.000+02:00,rec34,np35,place134,,,
116,user4,Post Creation,Profile Page,2024-05-14T18:50:00.000+02:00,rec82,,,,,
337,user4,Post Creation,Profile Page,2024-05-14T18:50:00.000+02:00,rec71,,,,,
135,user4,Post Creation,Profile Page,2024-05-14T18:50:00.000+02:00,rec56,np287,place137,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Post Creation,Profile Page,2024-05-14T18:50:00.000+02:00,rec56,np165,place169,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Post Creation,Profile Page,2024-05-14T18:50:00.000+02:00,rec56,np235,place154,event421,Like,2024-05-27T04:43:54.000+02:00
470,user4,Post Creation,Profile Page,2024-05-14T18:50:00.000+02:00,rec68,np294,place174,,,
173,user4,Post Creation,Profile Page,2024-05-14T18:50:00.000+02:00,rec39,np333,place131,,,
189,user4,Post Creation,Profile Page,2024-05-14T18:50:00.000+02:00,rec26,,,event127,Like,2024-05-27T10:21:36.000+02:00
101,user4,Post Creation,Profile Page,2024-05-14T18:50:00.000+02:00,rec74,,,,,
182,user4,Post Creation,Profile Page,2024-05-14T18:50:00.000+02:00,rec33,np373,place74,,,
494,user4,Post Creation,Profile Page,2024-05-14T18:50:00.000+02:00,rec31,np14,place13,,,
494,user4,Post Creation,Profile Page,2024-05-14T18:50:00.000+02:00,rec31,np90,place12,,,
301,user4,Post Creation,Profile Page,2024-05-14T18:50:00.000+02:00,rec72,np304,place178,,,
166,user4,Post Creation,Profile Page,2024-05-14T18:50:00.000+02:00,rec77,np29,place106,,,
379,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec2,np91,place41,,,
379,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec2,np121,place182,,,
361,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec66,np13,place107,,,
361,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec66,np149,place115,,,
361,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec66,np46,place103,,,
199,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec79,,,,,
368,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec35,np385,place43,,,
368,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec35,np76,place5,,,
445,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec23,,,,,
465,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec33,np267,place164,,,
465,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec33,np328,place16,,,
466,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec83,,,,,
203,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec49,np239,place147,,,
137,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec91,np377,place56,event7,Share,2024-05-04T03:39:36.000+02:00
137,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec91,np180,place4,event7,Share,2024-05-04T03:39:36.000+02:00
262,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec1,np187,place9,,,
262,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec1,np203,place63,,,
306,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec87,,,,,
449,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec96,np167,place177,,,
180,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec5,np214,place130,,,
448,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec93,np5,place182,,,
353,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec83,np260,place174,,,
353,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec83,np118,place100,,,
353,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec83,np186,place76,,,
234,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec44,np37,place177,,,
234,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec44,np322,place27,,,
315,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec55,np67,place16,,,
315,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec55,np286,place180,,,
358,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec83,np335,place27,,,
358,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec83,np309,place94,,,
139,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec19,np41,place19,,,
391,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec37,np250,place50,,,
391,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec37,np364,place181,,,
391,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec37,np356,place134,,,
391,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec37,np380,place176,,,
391,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec37,np249,place162,,,
258,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec1,np325,place187,,,
199,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec39,,,,,
150,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec33,,,,,
275,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec22,np208,place190,,,
204,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec36,np204,place165,,,
287,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec42,,,,,
179,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec53,,,event13,Share,2024-05-20T15:20:32.000+02:00
414,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec16,np68,place159,,,
138,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec16,np52,place157,,,
138,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec16,np89,place30,,,
361,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec98,np13,place107,,,
361,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec98,np149,place115,,,
361,user13,Profile Update,Settings,2024-05-14T21:34:00.000+02:00,rec98,np46,place103,,,
230,user12,Comment,Profile Page,2024-05-15T05:35:00.000+02:00,rec40,np109,place101,,,
380,user12,Comment,Profile Page,2024-05-15T05:35:00.000+02:00,rec15,,,,,
475,user12,Comment,Profile Page,2024-05-15T05:35:00.000+02:00,rec64,np48,place155,,,
298,user12,Comment,Profile Page,2024-05-15T05:35:00.000+02:00,rec25,np185,place159,,,
481,user12,Comment,Profile Page,2024-05-15T05:35:00.000+02:00,rec5,np11,place56,,,
455,user12,Comment,Profile Page,2024-05-15T05:35:00.000+02:00,rec76,np11,place50,,,
455,user12,Comment,Profile Page,2024-05-15T05:35:00.000+02:00,rec76,np349,place179,,,
450,user12,Comment,Profile Page,2024-05-15T05:35:00.000+02:00,rec88,np295,place99,,,
484,user12,Comment,Profile Page,2024-05-15T05:35:00.000+02:00,rec27,,,,,
364,user12,Comment,Profile Page,2024-05-15T05:35:00.000+02:00,rec79,,,,,
373,user12,Comment,Profile Page,2024-05-15T05:35:00.000+02:00,rec10,np65,place54,,,
213,user12,Comment,Profile Page,2024-05-15T05:35:00.000+02:00,rec67,,,,,
138,user12,Comment,Profile Page,2024-05-15T05:35:00.000+02:00,rec70,np52,place157,,,
138,user12,Comment,Profile Page,2024-05-15T05:35:00.000+02:00,rec70,np89,place30,,,
215,user12,Comment,Profile Page,2024-05-15T05:35:00.000+02:00,rec54,np104,place119,,,
432,user12,Comment,Profile Page,2024-05-15T05:35:00.000+02:00,rec47,np342,place53,,,
432,user12,Comment,Profile Page,2024-05-15T05:35:00.000+02:00,rec47,np390,place193,,,
421,user12,Comment,Profile Page,2024-05-15T05:35:00.000+02:00,rec40,np377,place91,,,
230,user12,Like/Reaction,Profile Page,2024-05-15T06:04:00.000+02:00,rec40,np109,place101,,,
380,user12,Like/Reaction,Profile Page,2024-05-15T06:04:00.000+02:00,rec15,,,,,
475,user12,Like/Reaction,Profile Page,2024-05-15T06:04:00.000+02:00,rec64,np48,place155,,,
298,user12,Like/Reaction,Profile Page,2024-05-15T06:04:00.000+02:00,rec25,np185,place159,,,
481,user12,Like/Reaction,Profile Page,2024-05-15T06:04:00.000+02:00,rec5,np11,place56,,,
455,user12,Like/Reaction,Profile Page,2024-05-15T06:04:00.000+02:00,rec76,np11,place50,,,
455,user12,Like/Reaction,Profile Page,2024-05-15T06:04:00.000+02:00,rec76,np349,place179,,,
450,user12,Like/Reaction,Profile Page,2024-05-15T06:04:00.000+02:00,rec88,np295,place99,,,
484,user12,Like/Reaction,Profile Page,2024-05-15T06:04:00.000+02:00,rec27,,,,,
364,user12,Like/Reaction,Profile Page,2024-05-15T06:04:00.000+02:00,rec79,,,,,
373,user12,Like/Reaction,Profile Page,2024-05-15T06:04:00.000+02:00,rec10,np65,place54,,,
213,user12,Like/Reaction,Profile Page,2024-05-15T06:04:00.000+02:00,rec67,,,,,
138,user12,Like/Reaction,Profile Page,2024-05-15T06:04:00.000+02:00,rec70,np52,place157,,,
138,user12,Like/Reaction,Profile Page,2024-05-15T06:04:00.000+02:00,rec70,np89,place30,,,
215,user12,Like/Reaction,Profile Page,2024-05-15T06:04:00.000+02:00,rec54,np104,place119,,,
432,user12,Like/Reaction,Profile Page,2024-05-15T06:04:00.000+02:00,rec47,np342,place53,,,
432,user12,Like/Reaction,Profile Page,2024-05-15T06:04:00.000+02:00,rec47,np390,place193,,,
421,user12,Like/Reaction,Profile Page,2024-05-15T06:04:00.000+02:00,rec40,np377,place91,,,
315,user15,Search,Dashboard,2024-05-15T07:04:00.000+02:00,rec81,np67,place16,,,
315,user15,Search,Dashboard,2024-05-15T07:04:00.000+02:00,rec81,np286,place180,,,
379,user15,Search,Dashboard,2024-05-15T07:04:00.000+02:00,rec68,np91,place41,,,
379,user15,Search,Dashboard,2024-05-15T07:04:00.000+02:00,rec68,np121,place182,,,
297,user15,Search,Dashboard,2024-05-15T07:04:00.000+02:00,rec49,np25,place125,,,
297,user15,Search,Dashboard,2024-05-15T07:04:00.000+02:00,rec49,np61,place192,,,
429,user15,Search,Dashboard,2024-05-15T07:04:00.000+02:00,rec97,np5,place125,,,
408,user15,Search,Dashboard,2024-05-15T07:04:00.000+02:00,rec70,np20,place166,,,
408,user15,Search,Dashboard,2024-05-15T07:04:00.000+02:00,rec70,np369,place120,,,
360,user15,Search,Dashboard,2024-05-15T07:04:00.000+02:00,rec34,np12,place82,,,
360,user15,Search,Dashboard,2024-05-15T07:04:00.000+02:00,rec34,np76,place157,,,
360,user15,Search,Dashboard,2024-05-15T07:04:00.000+02:00,rec34,np186,place174,,,
146,user15,Search,Dashboard,2024-05-15T07:04:00.000+02:00,rec87,np81,place194,,,
146,user15,Search,Dashboard,2024-05-15T07:04:00.000+02:00,rec87,np332,place19,,,
104,user15,Search,Dashboard,2024-05-15T07:04:00.000+02:00,rec75,np89,place179,,,
327,user15,Search,Dashboard,2024-05-15T07:04:00.000+02:00,rec17,np396,place69,,,
269,user15,Search,Dashboard,2024-05-15T07:04:00.000+02:00,rec16,np128,place23,,,
385,user15,Search,Dashboard,2024-05-15T07:04:00.000+02:00,rec57,,,,,
288,user15,Search,Dashboard,2024-05-15T07:04:00.000+02:00,rec9,,,,,
385,user15,Search,Dashboard,2024-05-15T07:04:00.000+02:00,rec82,,,,,
356,user15,Search,Dashboard,2024-05-15T07:04:00.000+02:00,rec91,np270,place191,,,
356,user15,Search,Dashboard,2024-05-15T07:04:00.000+02:00,rec91,np6,place182,,,
243,user15,Search,Dashboard,2024-05-15T07:04:00.000+02:00,rec25,,,,,
450,user15,Search,Dashboard,2024-05-15T07:04:00.000+02:00,rec44,np295,place99,,,
223,user15,Search,Dashboard,2024-05-15T07:04:00.000+02:00,rec62,np393,place148,,,
306,user15,Search,Dashboard,2024-05-15T07:04:00.000+02:00,rec90,,,,,
302,user15,Search,Dashboard,2024-05-15T07:04:00.000+02:00,rec96,,,,,
177,user15,Search,Dashboard,2024-05-15T07:04:00.000+02:00,rec17,np395,place117,,,
177,user15,Search,Dashboard,2024-05-15T07:04:00.000+02:00,rec17,np249,place144,,,
177,user15,Search,Dashboard,2024-05-15T07:04:00.000+02:00,rec17,np374,place178,,,
248,user15,Search,Dashboard,2024-05-15T07:04:00.000+02:00,rec35,,,,,
211,user15,Search,Dashboard,2024-05-15T07:04:00.000+02:00,rec66,np96,place14,,,
211,user15,Search,Dashboard,2024-05-15T07:04:00.000+02:00,rec66,np229,place178,,,
211,user15,Search,Dashboard,2024-05-15T07:04:00.000+02:00,rec66,np220,place97,,,
275,user15,Search,Dashboard,2024-05-15T07:04:00.000+02:00,rec31,np208,place190,,,
303,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec99,np361,place51,,,
303,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec99,np393,place110,,,
149,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec96,,,event332,Share,2024-05-26T09:52:06.000+02:00
149,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec96,,,event305,Like,2024-05-23T08:51:07.000+02:00
327,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec20,np396,place69,,,
219,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec9,np362,place38,,,
219,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec9,np127,place143,,,
437,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec6,np282,place127,,,
437,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec6,np250,place136,,,
437,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec6,np84,place92,,,
298,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec64,np185,place159,,,
108,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec62,,,,,
375,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec53,np194,place60,,,
375,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec53,np55,place27,,,
453,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec36,np362,place61,,,
123,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec53,np130,place153,,,
418,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec61,np340,place107,,,
146,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec23,np81,place194,,,
146,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec23,np332,place19,,,
339,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec72,,,,,
121,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec51,np95,place124,,,
148,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec53,np34,place124,,,
148,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec53,np342,place139,,,
148,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec53,np209,place188,,,
148,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec53,np181,place196,,,
436,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec5,np348,place18,,,
436,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec5,np78,place135,,,
436,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec5,np397,place103,,,
436,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec5,np80,place67,,,
197,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec64,np221,place94,,,
197,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec64,np311,place70,,,
197,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec64,np296,place126,,,
391,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec24,np250,place50,,,
391,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec24,np364,place181,,,
391,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec24,np356,place134,,,
391,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec24,np380,place176,,,
391,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec24,np249,place162,,,
146,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec40,np81,place194,,,
146,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec40,np332,place19,,,
289,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec31,np365,place175,,,
289,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec31,np397,place107,,,
289,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec31,np149,place23,,,
212,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec52,np52,place47,,,
212,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec52,np28,place92,,,
212,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec52,np234,place70,,,
284,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec32,np318,place97,,,
410,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec62,np113,place53,,,
410,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec62,np136,place172,,,
410,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec62,np209,place148,,,
410,user8,Like/Reaction,Profile Page,2024-05-15T07:47:00.000+02:00,rec62,np52,place24,,,
153,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec91,np273,place32,,,
312,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec21,np361,place11,,,
312,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec21,np22,place192,,,
362,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec41,np261,place15,,,
362,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec41,np91,place197,,,
265,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec24,np297,place29,,,
265,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec24,np161,place127,,,
189,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec68,,,,,
493,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec73,np295,place62,,,
148,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec28,np34,place124,,,
148,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec28,np342,place139,,,
148,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec28,np209,place188,,,
148,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec28,np181,place196,,,
190,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec93,,,event111,Share,2024-05-14T06:41:46.000+02:00
190,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec93,,,event272,Share,2024-05-11T12:43:36.000+02:00
379,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec15,np91,place41,,,
379,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec15,np121,place182,,,
117,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec16,,,,,
116,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec88,,,event184,Share,2024-05-29T04:53:48.000+02:00
432,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec34,np342,place53,,,
432,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec34,np390,place193,,,
428,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec46,np305,place16,,,
428,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec46,np27,place7,,,
394,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec27,,,,,
349,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec76,np193,place107,,,
260,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec87,np179,place195,,,
463,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec76,np54,place38,,,
463,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec76,np215,place17,,,
463,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec76,np351,place96,,,
264,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec51,,,,,
419,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec19,np2,place42,,,
419,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec19,np287,place132,,,
409,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec95,,,,,
341,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec93,np167,place145,,,
341,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec93,np235,place186,,,
341,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec93,np176,place19,,,
167,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec73,np312,place182,,,
107,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec93,np176,place197,,,
371,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec20,np71,place44,,,
384,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec11,np228,place39,,,
451,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec80,np325,place62,,,
240,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec47,np196,place132,,,
240,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec47,np48,place74,,,
240,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec47,np190,place44,,,
244,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec40,,,,,
313,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec36,np342,place36,,,
207,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec72,np210,place25,,,
207,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec72,np305,place40,,,
403,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec30,np387,place32,,,
403,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec30,np58,place14,,,
251,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec7,np336,place92,,,
251,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec7,np18,place118,,,
251,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec7,np131,place81,,,
428,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec67,np305,place16,,,
428,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec67,np27,place7,,,
221,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec41,np397,place46,,,
221,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec41,np152,place117,,,
221,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec41,np231,place164,,,
128,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec35,,,,,
396,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec80,np346,place145,,,
396,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec80,np55,place22,,,
104,user10,Logout,Home,2024-05-15T10:41:00.000+02:00,rec54,np89,place179,,,
451,user16,Access Page,Dashboard,2024-05-15T11:09:00.000+02:00,rec22,np325,place62,,,
208,user16,Access Page,Dashboard,2024-05-15T11:09:00.000+02:00,rec64,np102,place63,,,
208,user16,Access Page,Dashboard,2024-05-15T11:09:00.000+02:00,rec64,np302,place194,,,
229,user16,Access Page,Dashboard,2024-05-15T11:09:00.000+02:00,rec26,np276,place158,,,
466,user16,Access Page,Dashboard,2024-05-15T11:09:00.000+02:00,rec28,,,,,
182,user16,Access Page,Dashboard,2024-05-15T11:09:00.000+02:00,rec7,np373,place74,event108,Share,2024-05-19T07:37:41.000+02:00
229,user16,Access Page,Dashboard,2024-05-15T11:09:00.000+02:00,rec84,np276,place158,,,
287,user16,Access Page,Dashboard,2024-05-15T11:09:00.000+02:00,rec51,,,,,
275,user16,Access Page,Dashboard,2024-05-15T11:09:00.000+02:00,rec31,np208,place190,,,
222,user16,Access Page,Dashboard,2024-05-15T11:09:00.000+02:00,rec76,np38,place116,,,
372,user16,Access Page,Dashboard,2024-05-15T11:09:00.000+02:00,rec62,np343,place138,,,
372,user16,Access Page,Dashboard,2024-05-15T11:09:00.000+02:00,rec62,np161,place80,,,
220,user16,Access Page,Dashboard,2024-05-15T11:09:00.000+02:00,rec44,,,,,
273,user16,Access Page,Dashboard,2024-05-15T11:09:00.000+02:00,rec8,np30,place178,,,
273,user16,Access Page,Dashboard,2024-05-15T11:09:00.000+02:00,rec8,np352,place21,,,
273,user16,Access Page,Dashboard,2024-05-15T11:09:00.000+02:00,rec8,np317,place152,,,
273,user16,Access Page,Dashboard,2024-05-15T11:09:00.000+02:00,rec8,np122,place32,,,
419,user16,Access Page,Dashboard,2024-05-15T11:09:00.000+02:00,rec14,np2,place42,,,
419,user16,Access Page,Dashboard,2024-05-15T11:09:00.000+02:00,rec14,np287,place132,,,
106,user16,Access Page,Dashboard,2024-05-15T11:09:00.000+02:00,rec62,,,,,
413,user16,Access Page,Dashboard,2024-05-15T11:09:00.000+02:00,rec10,,,,,
279,user16,Access Page,Dashboard,2024-05-15T11:09:00.000+02:00,rec31,,,,,
104,user16,Access Page,Dashboard,2024-05-15T11:09:00.000+02:00,rec34,np89,place179,,,
